AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName_x,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName_x,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price_x,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD,id,RevisionId,AllocationId,TradeTypeName,SecurityType,Name,Ticker,CUSIP,ISIN,Quantity,Price_y,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName_y,CustodianName_y,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,OpenYear
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,900000.0,900000.0,96.0,96.0,1.33,1.33,864000.0,1149120.0,140.6311,16470.1967,140.6311,62414.0656,4262493,1,3668704,Buy,Bond,EJ0445951,,EJ0445951,GR0138012787,1500000,89.0,,1335000.0,0.0,1335000.0,300000.0,267000.0,0.0,0.0,267000.0,Redfield Accu-Fund,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0,2020
2023-08-01,2023-01-31,2023-01-31,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,273771,Bond,000361AH8,0.0,0.0,0.0,101.0,1.0,1.0,,,0.0,0.0,0.0,2009.72,3562964,5,3480582,Buy,Bond,000361AH8,,000361AH8,US000361AH87,100000,101.0,,101000.0,9.72,101009.72,100000.0,101000.0,9.72,0.0,101009.72,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPMEF,Single Fund Rule - HoldCo 1,0,2023
2023-08-01,2023-01-31,2023-01-31,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,273771,Bond,000361AH8,0.0,0.0,0.0,101.0,1.0,1.0,,,0.0,0.0,0.0,2009.72,3562965,2,3480583,Sell,Bond,000361AH8,,000361AH8,US000361AH87,100000,103.0,,103000.0,9.72,103009.72,100000.0,103000.0,9.72,9.72,103009.72,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2023
2023-08-01,2023-01-31,2023-01-31,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,273771,Bond,000361AH8,0.0,0.0,0.0,101.0,1.0,1.0,,,0.0,0.0,0.0,2009.72,3562966,2,3480584,Buy,Bond,000361AH8,,000361AH8,US000361AH87,100000,103.0,,103000.0,9.72,103009.72,100000.0,103000.0,9.72,9.72,103009.72,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,280308,0,2023
2023-08-01,2023-07-25,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,5571429.0,5571429.0,0.0,99.0,1.0,1.0,0.0,0.0,143.4083,-898728.6355,143.4083,-898728.6355,4171890,2,3643952,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,5571429.0,899445.68,286.81,0.0,899732.49,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,5571429.0,5571429.0,0.0,99.0,1.0,1.0,0.0,0.0,143.4083,-898728.6355,143.4083,-898728.6355,4171890,2,3643953,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,6500000.0,1049353.21,334.62,0.0,1049687.83,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,5571429.0,5571429.0,0.0,99.0,1.0,1.0,0.0,0.0,143.4083,-898728.6355,143.4083,-898728.6355,4171890,2,3643954,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,928571.0,149907.54,47.8,0.0,149955.34,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,928571.0,928571.0,0.0,99.0,1.0,1.0,0.0,0.0,23.9014,-149788.0236,23.9014,-149788.0236,4171890,2,3643952,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,5571429.0,899445.68,286.81,0.0,899732.49,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,928571.0,928571.0,0.0,99.0,1.0,1.0,0.0,0.0,23.9014,-149788.0236,23.9014,-149788.0236,4171890,2,3643953,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,6500000.0,1049353.21,334.62,0.0,1049687.83,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,275373,AssetBacked,02660CAD2,928571.0,928571.0,0.0,99.0,1.0,1.0,0.0,0.0,23.9014,-149788.0236,23.9014,-149788.0236,4171890,2,3643954,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,928571.0,149907.54,47.8,0.0,149955.34,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,275373,AssetBacked,02660CAD2,6500000.0,6500000.0,0.0,99.0,1.0,1.0,0.0,0.0,167.3097,-1048516.669,167.3097,-1048516.669,4171890,2,3643952,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,5571429.0,899445.68,286.81,0.0,899732.49,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,275373,AssetBacked,02660CAD2,6500000.0,6500000.0,0.0,99.0,1.0,1.0,0.0,0.0,167.3097,-1048516.669,167.3097,-1048516.669,4171890,2,3643953,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,6500000.0,1049353.21,334.62,0.0,1049687.83,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2023-07-25,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,275373,AssetBacked,02660CAD2,6500000.0,6500000.0,0.0,99.0,1.0,1.0,0.0,0.0,167.3097,-1048516.669,167.3097,-1048516.669,4171890,2,3643954,Buy,AssetBacked,02660CAD2,,02660CAD2,US02660CAD20,13000000,99.0,,2098706.43,669.23,2099375.66,928571.0,149907.54,47.8,0.0,149955.34,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0,2023
2023-08-01,2022-01-27,,Opium,Opium Holdings Partners, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Opium,Opium Holdings Partners, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Opium,Opium Holdings Partners, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2022
2023-08-01,2022-01-27,,Opium,Opium Holdings Partners, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,276270,Equity,AA,350000.0,350000.0,14.61,14.61,1.0,1.0,5113500.0,5113500.0,0.0,28000.0,0.0,178500.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,276270,Equity,AA,350000.0,350000.0,14.61,14.61,1.0,1.0,5113500.0,5113500.0,0.0,28000.0,0.0,178500.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,276270,Equity,AA,350000.0,350000.0,14.61,14.61,1.0,1.0,5113500.0,5113500.0,0.0,28000.0,0.0,178500.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2022
2023-08-01,2022-01-27,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,276270,Equity,AA,350000.0,350000.0,14.61,14.61,1.0,1.0,5113500.0,5113500.0,0.0,28000.0,0.0,178500.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,50000.0,50000.0,14.61,14.61,1.0,1.0,730500.0,730500.0,0.0,4000.0,0.0,25500.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,50000.0,50000.0,14.61,14.61,1.0,1.0,730500.0,730500.0,0.0,4000.0,0.0,25500.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,50000.0,50000.0,14.61,14.61,1.0,1.0,730500.0,730500.0,0.0,4000.0,0.0,25500.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2022
2023-08-01,2022-01-27,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,50000.0,50000.0,14.61,14.61,1.0,1.0,730500.0,730500.0,0.0,4000.0,0.0,25500.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2022-01-27,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2022
2023-08-01,2022-01-27,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,300000.0,300000.0,14.61,14.61,1.0,1.0,4383000.0,4383000.0,0.0,24000.0,0.0,153000.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2022
2023-08-01,2020-06-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,3000000.0,3000000.0,14.61,14.61,1.0,1.0,43830000.0,43830000.0,0.0,240000.0,0.0,1530000.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-06-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,3000000.0,3000000.0,14.61,14.61,1.0,1.0,43830000.0,43830000.0,0.0,240000.0,0.0,1530000.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-06-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,3000000.0,3000000.0,14.61,14.61,1.0,1.0,43830000.0,43830000.0,0.0,240000.0,0.0,1530000.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
2023-08-01,2020-06-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,3000000.0,3000000.0,14.61,14.61,1.0,1.0,43830000.0,43830000.0,0.0,240000.0,0.0,1530000.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,130000.0,130000.0,14.61,14.61,1.0,1.0,1899300.0,1899300.0,0.0,10400.0,0.0,66300.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,130000.0,130000.0,14.61,14.61,1.0,1.0,1899300.0,1899300.0,0.0,10400.0,0.0,66300.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,130000.0,130000.0,14.61,14.61,1.0,1.0,1899300.0,1899300.0,0.0,10400.0,0.0,66300.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
2023-08-01,2020-08-01,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,130000.0,130000.0,14.61,14.61,1.0,1.0,1899300.0,1899300.0,0.0,10400.0,0.0,66300.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,140000.0,140000.0,14.61,14.61,1.0,1.0,2045400.0,2045400.0,0.0,11200.0,0.0,71400.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,140000.0,140000.0,14.61,14.61,1.0,1.0,2045400.0,2045400.0,0.0,11200.0,0.0,71400.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-08-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,140000.0,140000.0,14.61,14.61,1.0,1.0,2045400.0,2045400.0,0.0,11200.0,0.0,71400.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
2023-08-01,2020-08-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,140000.0,140000.0,14.61,14.61,1.0,1.0,2045400.0,2045400.0,0.0,11200.0,0.0,71400.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
2023-08-01,2020-07-15,,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-06-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,1850000.0,1850000.0,14.61,14.61,1.0,1.0,27028500.0,27028500.0,0.0,148000.0,0.0,943500.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-06-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,1850000.0,1850000.0,14.61,14.61,1.0,1.0,27028500.0,27028500.0,0.0,148000.0,0.0,943500.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-06-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,1850000.0,1850000.0,14.61,14.61,1.0,1.0,27028500.0,27028500.0,0.0,148000.0,0.0,943500.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
2023-08-01,2020-06-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,1850000.0,1850000.0,14.61,14.61,1.0,1.0,27028500.0,27028500.0,0.0,148000.0,0.0,943500.0,3552508,2,3477741,Buy,Equity,AA,AA,13817101,US0138171014,100,20.0,,2000.0,0.0,2000.04,100.0,2000.01,0.0,0.03,2000.04,HoldCo 1,JP MORGAN SECURITIES LLC, Default,Asset,DefaultS2,ABGS,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3538589,3,3474922,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,650141.96,5000.0,650000.0,0.0,141.96,650141.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,JPHQ,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3542069,2,3474926,Sell,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,-1961.96,651961.96,HoldCo 1,JP MORGAN SECURITIES LLC, Default,ClientA,DefaultS2,ClientA,Single Fund Rule - HoldCo 1,0,2020
2023-08-01,2020-07-01,,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,276270,Equity,AA,110000.0,110000.0,14.61,14.61,1.0,1.0,1607100.0,1607100.0,0.0,8800.0,0.0,56100.0,3542070,2,3474925,Buy,Equity,AA,AA,13817101,US0138171014,5000,130.0,,650000.0,0.0,651961.96,5000.0,650000.0,0.0,1961.96,651961.96,ClientA,Default Custodian, Default,ClientA,DefaultS2,Internal,Client Rule - ClientA,0,2020
